,0,1,2
965,210dd662-86f3-307d-899a-07c85f3e65a5.yml,roselfe,"{'mox': {'world': '15269e4b-e554-4ca6-a1f2-2672670f37ad', 'world-name': 'Althium', 'x': 1098.3513042913248, 'y': 71.0, 'z': -1578.300000011921, 'yaw': -133.80068969726562, 'pitch': 13.200007438659668}, 'montagne': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -1220.3164795784858, 'y': 76.0, 'z': -2263.5127360691104, 'yaw': 124.16146850585938, 'pitch': -2.8503012657165527}, 'contenaire': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -1370.8818998560052, 'y': 65.0, 'z': -2512.3194736212813, 'yaw': 55.622802734375, 'pitch': -22.31692123413086}, 'vip': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6975.975298246742, 'y': 182.0, 'z': -3671.0716030432445, 'yaw': 92.61540222167969, 'pitch': 24.59945297241211}, 'coffre2': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -960.3808484869064, 'y': 50.0, 'z': -1532.3180927300077, 'yaw': -35.630435943603516, 'pitch': -1.0501898527145386}, 'avenir': {'world': '15269e4b-e554-4ca6-a1f2-2672670f37ad', 'world-name': 'Althium', 'x': 1907.9929316455712, 'y': 22.0, 'z': -1038.5026376406556, 'yaw': -151.283203125, 'pitch': 27.600616455078125}, 'yann': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -507.1497393063065, 'y': 69.0, 'z': -2256.515776843592, 'yaw': -170.79025268554688, 'pitch': 6.29905891418457}, 'bry': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': 6227.92483787835, 'y': 63.5, 'z': 192.7337411813349, 'yaw': 23.459392547607422, 'pitch': 11.698882102966309}, 'guerre': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 289.9141881588785, 'y': 40.14669111190551, 'z': 223.4784306524255, 'yaw': -32.21575927734375, 'pitch': 20.549184799194336}, 'repliquespawn': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 482.5773465522283, 'y': 44.48434433924567, 'z': 920.9454942442806, 'yaw': 29.5821533203125, 'pitch': 22.948888778686523}, 'kdonowel': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1186.16667103929, 'y': 13.575000047683716, 'z': -686.183430442025, 'yaw': 83.9215087890625, 'pitch': 30.14955711364746}, 'labo': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -396.7496837691328, 'y': 4.0, 'z': 844.4142388031731, 'yaw': -161.1132354736328, 'pitch': 9.8997802734375}, 'causette': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6237.790503035909, 'y': 66.0, 'z': 5897.184729153784, 'yaw': 81.0274429321289, 'pitch': 20.849416732788086}, 'truc': {'world': '15269e4b-e554-4ca6-a1f2-2672670f37ad', 'world-name': 'Althium', 'x': -2386.1578160424388, 'y': -30.9375, 'z': -2866.4664464303773, 'yaw': -77.44406127929688, 'pitch': 20.999507904052734}, 'spawnbuild01': {'world': 'bb5e31e4-8d90-4a30-9af3-6449fb787f03', 'world-name': 'Builder', 'x': -249.45476193528808, 'y': 30.79692041555343, 'z': -283.92052515423325, 'yaw': -18.087799072265625, 'pitch': 17.121902465820312}, 'spawnbuild02': {'world': 'bb5e31e4-8d90-4a30-9af3-6449fb787f03', 'world-name': 'Builder', 'x': 342.83528715621594, 'y': 70.0, 'z': -439.48352412274016, 'yaw': -85.29244995117188, 'pitch': 21.771875381469727}, 'spawnbuild03test': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -1814.126750093001, 'y': 53.624425699151054, 'z': -700.038664542411, 'yaw': 178.64942932128906, 'pitch': 12.599903106689453}, 'am_01': {'world': '1c5ecae9-0331-471a-b4f1-02a6857928e0', 'world-name': 'Ressource', 'x': 2695.550517207447, 'y': -16.0, 'z': 3565.928756218728, 'yaw': -55.18310546875, 'pitch': -57.75874710083008}, 'am_02': {'world': '1c5ecae9-0331-471a-b4f1-02a6857928e0', 'world-name': 'Ressource', 'x': 2790.300000011921, 'y': 20.103056455037738, 'z': -3210.699999988079, 'yaw': -38.9248046875, 'pitch': 38.250205993652344}, 'yannfake': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': 400.1250285929794, 'y': 73.09375, 'z': 764.9860724585944, 'yaw': 178.80328369140625, 'pitch': -2.4755735397338867}, 'emeraude': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1360.699999988079, 'y': 4.0, 'z': -1579.734366630019, 'yaw': -83.63212585449219, 'pitch': 14.550182342529297}, 'testtt': {'world': '15269e4b-e554-4ca6-a1f2-2672670f37ad', 'world-name': 'Althium', 'x': -2528.9501907788335, 'y': 73.0, 'z': -2982.26750190671, 'yaw': -6.641815185546875, 'pitch': 24.299518585205078}, 'pixel': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6730.3905021002065, 'y': 99.80981419156313, 'z': -7879.770703655155, 'yaw': -173.7113037109375, 'pitch': 33.899688720703125}}"
966,211dab58-253d-3461-97ff-e1ce58f07eec.yml,Gaethap,"{'domaine': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': 6964.674513232679, 'y': 61.0, 'z': 2096.833185323067, 'yaw': -183.20489501953125, 'pitch': 22.736156463623047, 'world-name': 'world'}, 'lol': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -3051.9366360388312, 'y': 59.0, 'z': 7002.674814452114, 'yaw': -300.8311767578125, 'pitch': 8.850154876708984, 'world-name': 'world'}, 'tabaripote': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4443.828637929925, 'y': 64.0, 'z': 1668.5641405837114, 'yaw': -79.34754180908203, 'pitch': 23.699905395507812, 'world-name': 'world'}, 'poulet': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4999.373459842283, 'y': 85.5, 'z': -118.97809300499438, 'yaw': -39.16302490234375, 'pitch': 30.424707412719727, 'world-name': 'world'}, 'arene': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4866.699999988079, 'y': 84.0, 'z': -129.5249625507326, 'yaw': 225.59771728515625, 'pitch': 10.774925231933594, 'world-name': 'world'}, 'redstone': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4985.824457387536, 'y': 55.0, 'z': -99.02628478060421, 'yaw': -186.9230194091797, 'pitch': 1.474897861480713, 'world-name': 'world'}, 'dok': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -6723.06361379443, 'y': 71.8639271574043, 'z': 7694.946237941128, 'yaw': -63.600830078125, 'pitch': -0.2999694347381592, 'world-name': 'world'}, 'domaine2': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -5928.570708158885, 'y': 24.0, 'z': -3292.17102436367, 'yaw': 95.12203979492188, 'pitch': 12.449448585510254, 'world-name': 'world'}, 'castle': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -863.9570362584124, 'y': 83.0, 'z': -3824.467417381421, 'yaw': -4.503372669219971, 'pitch': 31.499828338623047, 'world-name': 'world'}, 'sdc2': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5927.207084903524, 'y': 40.0, 'z': -3278.8820145530744, 'yaw': 179.46641540527344, 'pitch': 13.499805450439453}, 'slime': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -2123.4230050144733, 'y': 22.0, 'z': -3872.0015222865018, 'yaw': -38.3265380859375, 'pitch': 35.99966049194336}, 'glowstone': {'world': '662d438a-3236-43b5-be72-96a96955dbc4', 'world-name': 'RessourceNether', 'x': -1287.6206811636166, 'y': 99.0, 'z': 793.159686343636, 'yaw': 321.155517578125, 'pitch': 13.199788093566895}, 'nether': {'world': '662d438a-3236-43b5-be72-96a96955dbc4', 'world-name': 'RessourceNether', 'x': 590.3000000119209, 'y': 65.0, 'z': 619.4712767198016, 'yaw': 2.998769521713257, 'pitch': 9.750001907348633}, 'noel': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -412.7655706258813, 'y': 4.0, 'z': 800.1453821788538, 'yaw': -18.764116287231445, 'pitch': 29.849966049194336}, 'anniversaire': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 799.38442982422, 'y': 4.0, 'z': -1951.7772885271631, 'yaw': 291.4970703125, 'pitch': 10.349614143371582}, 'laby': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -405.10595309037666, 'y': 71.875, 'z': -539.3000000119209, 'yaw': -148.5052490234375, 'pitch': 31.199949264526367}, 'minijeu': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -175.20512020965305, 'y': 66.0, 'z': -5403.140721952914, 'yaw': 0.37908935546875, 'pitch': 6.449734210968018}, 'jojoguardian': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -7355.604299409244, 'y': 197.78572137072078, 'z': -3761.484551573356, 'yaw': 200.55181884765625, 'pitch': 46.34992599487305}, 'jojobase': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6147.758845919163, 'y': 64.5, 'z': -3509.305118655575, 'yaw': -3.2786033153533936, 'pitch': 30.514333724975586}, 'cmd': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -294.2579096859892, 'y': 48.0, 'z': 378.16080912625875, 'yaw': 355.0544738769531, 'pitch': 18.599899291992188}, 'panda': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -498.5506796913836, 'y': 4.0, 'z': 769.7472660244443, 'yaw': 178.3294219970703, 'pitch': 22.499704360961914}, 'galette': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1236.9248160951013, 'y': 17.534478368183155, 'z': -167.86094862336893, 'yaw': 50.25400924682617, 'pitch': 21.45001983642578}, 'verre': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 938.2316519613298, 'y': 4.0, 'z': -2199.439312435518, 'yaw': 83.2998046875, 'pitch': 33.29956817626953}, 'commandblocktest': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1157.9876088218718, 'y': 4.0, 'z': 273.3035750009426, 'yaw': 241.82318115234375, 'pitch': 30.149940490722656}, 'pokerun': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 877.671593805232, 'y': 4.0, 'z': -2074.9075333413834, 'yaw': 276.5256652832031, 'pitch': 11.549776077270508}, 'rundesrois': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 869.5990722544902, 'y': 4.0, 'z': -2159.6711837292773, 'yaw': 264.6697998046875, 'pitch': 4.949788570404053}, 'blaze': {'world': '662d438a-3236-43b5-be72-96a96955dbc4', 'world-name': 'RessourceNether', 'x': -1171.104278405236, 'y': 60.0, 'z': 1450.839072929688, 'yaw': -193.96624755859375, 'pitch': 21.600345611572266}, 'poulo': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -4948.298110156107, 'y': 74.0, 'z': -4223.866107568496, 'yaw': -14.422022819519043, 'pitch': 6.1502509117126465}, 'for_t': {'world': '1c5ecae9-0331-471a-b4f1-02a6857928e0', 'world-name': 'Ressource', 'x': 2731.82593637484, 'y': 84.0, 'z': -959.6314522509754, 'yaw': 301.8818359375, 'pitch': 0.1499791145324707}, 'maison': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': 44.56376343941463, 'y': 82.0, 'z': -37.42209597306706, 'yaw': 274.4544372558594, 'pitch': 19.949586868286133}, 'pvp': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 1430.0547113738476, 'y': 94.0, 'z': -2152.560292889603, 'yaw': -259.6114501953125, 'pitch': 26.399616241455078}, 'nope1': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5232.949908497899, 'y': 82.0, 'z': 581.1279407755637, 'yaw': 192.07687377929688, 'pitch': 25.77762794494629}, 'atlantis': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -3262.2191332486323, 'y': 222.0, 'z': -5236.038076032787, 'yaw': -178.8131103515625, 'pitch': 35.700138092041016}, 'home': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -2885.372380896428, 'y': 111.0, 'z': -3672.4438305395006, 'yaw': 36.90997314453125, 'pitch': 41.39961624145508}, '5jours': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -3596.8583396723416, 'y': 184.0, 'z': 3408.3468606323113, 'yaw': 192.0284881591797, 'pitch': 30.60738182067871}, 'coco': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -7021.914863052619, 'y': 78.0, 'z': 1027.4401019707989, 'yaw': 163.58258056640625, 'pitch': 42.14997863769531}, 'degage': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -7616.125048554455, 'y': 79.64352831090645, 'z': -2359.693666173356, 'yaw': -193.95513916015625, 'pitch': 27.449642181396484}, 'marche': {'world': 'b7fb2600-9a6b-4455-aa1e-a8df500c3eeb', 'world-name': 'Donjon', 'x': 5152.833168147052, 'y': 65.0, 'z': 4869.785429489574, 'yaw': -81.6000747680664, 'pitch': 7.499999046325684}, 'un': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 1234.175649913497, 'y': 5.0, 'z': -2462.5041412311866, 'yaw': -74.50934600830078, 'pitch': 63.89971923828125}, 'deux': {'world': '886c7d43-b736-498b-8648-cad06b6b21d1', 'world-name': 'Event', 'x': 1455.419431027367, 'y': 94.0, 'z': -2108.0706927741294, 'yaw': 155.2908172607422, 'pitch': 51.449737548828125}, 'arenepvp2': {'world': '1ae606ba-6432-4a86-829b-b3a0fe0cb7d1', 'world-name': 'pvp', 'x': 2004.2683706553205, 'y': 94.0, 'z': 2016.057430207687, 'yaw': -83.39055633544922, 'pitch': 27.14970588684082}, 'arenepvp': {'world': '1ae606ba-6432-4a86-829b-b3a0fe0cb7d1', 'world-name': 'pvp', 'x': -28.275019975379106, 'y': 56.15908424255205, 'z': 36.97443386838227, 'yaw': -172.1888427734375, 'pitch': 29.102378845214844}, 'd': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -940.555508295576, 'y': 91.2565669964823, 'z': -1591.7335672884033, 'yaw': -28.027204513549805, 'pitch': 68.05169677734375}, 'particule': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 1155.529634620267, 'y': 4.0, 'z': 249.73768434909593, 'yaw': 138.0039520263672, 'pitch': 15.450018882751465}, 'manoir': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5432.260192482371, 'y': 70.0, 'z': -3805.2499652914826, 'yaw': 97.5093994140625, 'pitch': 11.730077743530273}, 'hubpvp': {'world': '1ae606ba-6432-4a86-829b-b3a0fe0cb7d1', 'world-name': 'pvp', 'x': 142.0754126355943, 'y': 83.0, 'z': -104.20408758205625, 'yaw': 178.381591796875, 'pitch': -4.650126934051514}, 'althiumtest': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -628.1950301830133, 'y': 4.0, 'z': 555.413047470322, 'yaw': 10.784302711486816, 'pitch': 32.09988021850586}, 'althiumnetherwidlcontrol': {'world': '438b4f3b-f6b3-4095-b3db-751126eef01d', 'world-name': 'AlthiumNether', 'x': -152.339921603672, 'y': 52.0, 'z': 29.302216071451575, 'yaw': 114.74068450927734, 'pitch': 35.84988784790039}, 'althiumressourcewidlcontrol': {'world': 'c4aa0be1-96e4-4d26-b064-d4d2526e9bea', 'world-name': 'AlthiumRessource', 'x': 31.427213642838815, 'y': 231.0, 'z': -13.672064328450741, 'yaw': -169.3455810546875, 'pitch': 29.39930534362793}, 'lolilol': {'world': '15269e4b-e554-4ca6-a1f2-2672670f37ad', 'world-name': 'Althium', 'x': -97.66722536091, 'y': 99.0, 'z': 151.1653110764329, 'yaw': -83.09889221191406, 'pitch': 6.2999114990234375}, 'iloupabien': {'world': 'd097c14e-8288-4547-88dc-d9590a602c7b', 'world-name': 'Nether', 'x': 2203.586328141251, 'y': 80.3939591266183, 'z': -255.8624656620063, 'yaw': -63.061187744140625, 'pitch': 25.80028533935547}, 'rg_cronox': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 2990.256134996366, 'y': 77.5, 'z': 3008.121195042291, 'yaw': 93.30467224121094, 'pitch': 29.099918365478516}, 'rg_dokxym': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 2974.791782213189, 'y': 86.39165012594033, 'z': 2778.4602956095296, 'yaw': 86.55615234375, 'pitch': 37.34992218017578}, 'rg_t2o_raya': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 2845.461786800784, 'y': 72.0, 'z': 2636.68571522396, 'yaw': 0.15966796875, 'pitch': 21.299911499023438}, 'rg_the_simon': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 2783.4986585429306, 'y': 156.0, 'z': 2802.3611589615416, 'yaw': -46.639610290527344, 'pitch': 24.299591064453125}, 'rg_kainovaii': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': 3155.9415022059748, 'y': 91.0, 'z': 3228.896723224121, 'yaw': -19.79046630859375, 'pitch': 10.199922561645508}, 'npc': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': 76.37702283150038, 'y': 262.0, 'z': 31.854078419999336, 'yaw': 89.98583984375, 'pitch': 4.199581146240234}, 'halloween': {'world': 'bb5e31e4-8d90-4a30-9af3-6449fb787f03', 'world-name': 'Builder', 'x': -1219.2793259384957, 'y': 4.0, 'z': -302.69999998807907, 'yaw': 171.4527130126953, 'pitch': 7.199928283691406}, 'fofodead': {'world': '1c5ecae9-0331-471a-b4f1-02a6857928e0', 'world-name': 'Ressource', 'x': 1057.296790389201, 'y': -12.383496497907702, 'z': -3917.6092575001476, 'yaw': -157.62574768066406, 'pitch': 35.849735260009766}, 'planque': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -3634.236168302992, 'y': 213.0, 'z': 3402.300000011921, 'yaw': 0.045135498046875, 'pitch': 26.446195602416992}, 'testcreateur': {'world': '7ed6cd7a-5308-4d6f-be72-6919769ec8ab', 'world-name': 'Test', 'x': -1132.0073417058886, 'y': 4.0, 'z': 326.1005478179827, 'yaw': 122.4004135131836, 'pitch': -16.050003051757812}, 'kitchinette': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -4501.162369351773, 'y': 67.0, 'z': 5155.0599588993055, 'yaw': 78.2181396484375, 'pitch': 13.350004196166992}, 'glace': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5922.590324083394, 'y': 108.91187320557943, 'z': 384.539810704156, 'yaw': 102.306396484375, 'pitch': 62.54978942871094}, 'mauvais': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6758.536349366952, 'y': 55.69114662086443, 'z': 2949.53359865213, 'yaw': -23.62139892578125, 'pitch': 22.49920082092285}, 'fermeexempleguardian': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -7283.680322583304, 'y': 155.0, 'z': -3775.2096679278147, 'yaw': 82.20223236083984, 'pitch': 7.949950695037842}, 'exemplefermemob': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5317.402333052489, 'y': 166.0, 'z': 1495.3696339869132, 'yaw': 129.08644104003906, 'pitch': 32.86125946044922}, 'feu': {'world': 'b7fb2600-9a6b-4455-aa1e-a8df500c3eeb', 'world-name': 'Donjon', 'x': 391.9097680665783, 'y': 24.0, 'z': 458.6279192441297, 'yaw': -76.54542541503906, 'pitch': 27.54991340637207}, 'pvplobby': {'world': '1ae606ba-6432-4a86-829b-b3a0fe0cb7d1', 'world-name': 'pvp', 'x': 143.53528534977596, 'y': 83.0, 'z': -106.26149592775509, 'yaw': -85.49063110351562, 'pitch': -3.299893617630005}}"
967,213ae174-1f2a-3278-9a66-0294ab00c9ce.yml,demonfire,
968,21414740-c1d6-3c23-a001-e9a690d6439b.yml,hellmist,"{'home': {'world': 'world', 'x': 5092.508256002861, 'y': 64.0, 'z': -5279.832308737056, 'yaw': -91.65174865722656, 'pitch': 25.34994888305664, 'world-name': ''}}"
969,2142dfad-73d2-38f0-ab62-3ee564f388a5.yml,Soldatjouet68,"{'home': {'world': 'world', 'x': 3885.780899027347, 'y': 66.5, 'z': -3166.300000011921, 'yaw': -26.145292282104492, 'pitch': 46.649864196777344, 'world-name': ''}}"
970,21457557-83a9-3889-aff1-7f11c8152732.yml,Je_suis_pas_Ztek,
971,21597f80-a7a1-3559-9290-72133f722c8b.yml,OrlysTheHitmanTV,
972,215b1bfa-1b37-3988-a0da-9d4de5ec99fb.yml,Natlion,"{'home': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -6806.459960683098, 'y': 77.0, 'z': 2853.016773318431, 'yaw': -61.02679443359375, 'pitch': 34.70395278930664}}"
973,218def17-600f-4480-a8bc-3c60ffafa89f.yml,,
974,219066b8-4828-33e2-b36a-d5a9d8036081.yml,NPCnightmare999,
975,21a33378-883c-3a51-8243-7da4bb166bbf.yml,NiceCombo,
976,21abfcd3-9b9d-314f-b235-b5c106d34166.yml,ItsRacaille,
977,21ae1c2b-5620-33a1-91a0-27421900e720.yml,PaperMCGoobers,
978,21bb6aa0-093a-35a6-adf2-cffa91721ce4.yml,NathanBosss34,
979,21c57d8c-c00a-3a29-95d0-136b1e7789b0.yml,dragon310,
980,21c922f3-8950-3c03-a87a-579f8f291f89.yml,ewen29,
981,21cae900-e6b6-3a15-9732-c82e7a2b6c0c.yml,MixterYT,
982,21d653c6-1ed0-37d0-a3e1-f56dc030a4c5.yml,stellman89,"{'base': {'world': 'world', 'x': 3196.0583171663766, 'y': 59.0, 'z': -5638.750311710557, 'yaw': 295.7606201171875, 'pitch': 13.649978637695312, 'world-name': ''}, 'merlin': {'world': 'world', 'x': 64.35861465205562, 'y': 93.5, 'z': 61.69021967290243, 'yaw': -204.509033203125, 'pitch': 22.950000762939453, 'world-name': ''}, 'xp': {'world': 'world', 'x': 219.69999998807907, 'y': 76.0625, 'z': -96.30000001192093, 'yaw': -102.51095581054688, 'pitch': 77.72451782226562, 'world-name': ''}}"
983,21da5dfd-4182-3d28-ba3c-47d5ff92cd4d.yml,Kacy,
984,21ddbdc8-3dc4-3637-9db5-25e484dd3571.yml,,
985,21eb9373-6e4a-301f-bb10-68ecd89d5960.yml,Blueks,"{'claim': {'world': 'world', 'x': 4812.4943795154195, 'y': 70.0, 'z': -3377.582100636151, 'yaw': -210.61431884765625, 'pitch': -5.7000226974487305, 'world-name': ''}}"
986,21f9ebeb-06ae-3b3e-b288-638e28dfec9f.yml,Mpatatos,
987,2205af88-150c-31f0-8216-8d833cdeffaa.yml,foudro,"{'home': {'world': 'world', 'x': 584.4665666693303, 'y': 58.0, 'z': 1385.0359987803029, 'yaw': 222.44979858398438, 'pitch': 13.050016403198242, 'world-name': ''}, 'acdc_zdnl': {'world': 'world', 'x': 154.79871812873574, 'y': 63.0, 'z': 62.692941441268765, 'yaw': -103.93419647216797, 'pitch': 4.473418235778809, 'world-name': ''}, 'deux': {'world': 'world', 'x': 159.0543193529052, 'y': 63.0, 'z': 61.640729763786695, 'yaw': -103.93419647216797, 'pitch': 4.473418235778809, 'world-name': ''}}"
988,22082a62-bac8-380f-bffb-caa7aede4477.yml,K1NG,
989,2209bcfe-9aea-3823-82d2-c86dfd116dab.yml,GreatFire21,
990,220f12f5-93d5-377f-ab37-45a15f0014f3.yml,CrackedTest841,
991,221fc167-35c5-3fd6-83dc-2c96d4b7f932.yml,Lulua_OwO,
992,222081c6-fe79-3a53-8cdd-45cb209e4e89.yml,MisterAzrod,
993,222d96d3-5166-34a3-a9ad-f6a715e41140.yml,momo_ch,
994,2231ff34-1fa8-3942-943a-bcfae44c2fed.yml,St5rb5n,
995,223c2b35-fcf2-335f-901e-2b3a14bad65b.yml,K4rt3n,
996,224c2925-9246-317c-b099-2fe82d1e1c3c.yml,2022toughguy,
997,224dfdc9-b12c-3884-abf5-421e65172f0d.yml,Iwixi,
998,2255b77d-1dfa-3a50-a581-7b70ad349b0e.yml,kookiMAX,
999,226270d7-30b0-326f-ab01-56459bfa27ce.yml,Shadox44,"{'nether': {'world': 'd097c14e-8288-4547-88dc-d9590a602c7b', 'world-name': 'Nether', 'x': -156.30000001192093, 'y': 14.0, 'z': -19.64897569019415, 'yaw': -94.13269805908203, 'pitch': 9.142662048339844}, 'house': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'world-name': 'world', 'x': -5522.02478803525, 'y': 64.0, 'z': 3245.7932449786017, 'yaw': -267.4372863769531, 'pitch': 36.20054244995117}}"
1000,22676f8c-7b3d-378e-8046-afca532e7370.yml,LordPvp,
1001,226f20cb-43cb-3ea7-9258-778d6e54dcee.yml,eliotefr,
1002,228c6c30-c3b0-3a55-a27f-c140f737df6d.yml,raramel,
1003,22b47e1d-e66b-3987-a056-d4f85e0e06ce.yml,babaxstarx,"{'home': {'world': 'world', 'x': 4825.8534564269485, 'y': 63.0, 'z': 1298.5704195567776, 'yaw': 94.6505126953125, 'pitch': 23.100008010864258, 'world-name': ''}}"
1004,22b8406f-6c19-3b19-b0dc-b9bee6f4e53b.yml,RicoSiff,
1005,22c4d5fa-a1a7-3e17-b620-b2ebe1cbcb16.yml,SamTraktoupel,
1006,22d43778-b279-37bd-b331-f6bc412109c0.yml,thedarklordi,"{'home': {'world': 'world', 'x': 5603.529556088854, 'y': 63.0, 'z': -1861.4401037365772, 'yaw': -190.0501708984375, 'pitch': 18.45000457763672, 'world-name': ''}}"
1007,22e0c964-33e5-30fc-b2d9-3abe56957aba.yml,EllimaC0902,
1008,22f0fb07-ee9f-36c1-9bbe-ff84330f5e6c.yml,Rexmath,
1009,22f31fce-95fa-393e-a01b-948284f44bbd.yml,Sauce2curry,
1010,22fd6d43-98a3-31aa-968d-78d0b31e46fd.yml,AzertyX67,
1011,2326a44f-ccea-3dc2-9f3c-3d462b847253.yml,xXx_TheNexus_xXx,
